"GHO","COUNTRY","YEAR","REGION","WORLDBANKINCOMEGROUP","Display Value","Numeric","Low","High","Comments"
"WHS9_96","GMB","2010","AFR","","58","58.15000","","",""
"WHS9_96","GEO","2010","EUR","","53","52.75000","","",""
"WHS9_96","DEU","2010","EUR","","74","73.85000","","",""
"WHS9_96","GHA","2010","AFR","","51","51.47000","","",""
"WHS9_96","GRC","2010","EUR","","61","61.41000","","",""
"WHS9_96","GRD","2010","AMR","","39","39.29000","","",""
"WHS9_96","GTM","2010","AMR","","49","49.46000","","",""
"WHS9_96","GIN","2010","AFR","","35","35.36000","","",""
"WHS9_96","GNB","2010","AFR","","30","30.00000","","",""
"WHS9_96","GUY","2010","AMR","","29","28.60000","","",""
"WHS9_96","HTI","2010","AMR","","52","52.09000","","",""
"WHS9_96","HND","2010","AMR","","52","51.60000","","",""
"WHS9_96","HUN","2010","EUR","","68","68.09000","","",""
"WHS9_96","ISL","2010","EUR","","93","93.42000","","",""
"WHS9_96","IND","2010","SEAR","","30","30.01000","","",""
"WHS9_96","IDN","2010","SEAR","","44","44.28000","","",""
"WHS9_96","IRN","2010","EMR","","71","70.75000","","",""
"WHS9_96","IRQ","2010","EMR","","66","66.17000","","",""
"WHS9_96","IRL","2010","EUR","","62","61.94000","","",""
"WHS9_96","ISR","2010","EUR","","92","91.85000","","",""
"WHS9_96","ITA","2010","EUR","","68","68.36000","","",""
"WHS9_96","JAM","2010","AMR","","52","52.01000","","",""
"WHS9_96","JPN","2010","WPR","","67","66.83000","","",""
"WHS9_96","JOR","2010","EMR","","79","78.53000","","",""
"WHS9_96","KAZ","2010","EUR","","59","58.51000","","",""
"WHS9_96","KEN","2010","AFR","","22","22.18000","","",""
"WHS9_96","KIR","2010","WPR","","44","43.90000","","",""
"WHS9_96","KWT","2010","EMR","","98","98.38000","","",""
"WHS9_96","KGZ","2010","EUR","","35","34.55000","","",""
"WHS9_96","LAO","2010","WPR","","33","33.18000","","",""
"WHS9_96","LVA","2010","EUR","","68","67.72000","","",""
"WHS9_96","LBN","2010","EMR","","87","87.24000","","",""
"WHS9_96","LSO","2010","AFR","","27","26.88000","","",""
"WHS9_96","LBR","2010","AFR","","48","47.81000","","",""
"WHS9_96","LBY","2010","EMR","","78","77.89000","","",""
"WHS9_96","LTU","2010","EUR","","67","66.98000","","",""
"WHS9_96","LUX","2010","EUR","","85","85.19000","","",""
"WHS9_96","MDG","2010","AFR","","30","30.19000","","",""
"WHS9_96","MWI","2010","AFR","","20","19.77000","","",""
"WHS9_96","MYS","2010","WPR","","72","72.17000","","",""
"WHS9_96","MDV","2010","SEAR","","40","40.10000","","",""
"WHS9_96","MLI","2010","AFR","","36","35.86000","","",""
"WHS9_96","MLT","2010","EUR","","95","94.67000","","",""
"WHS9_96","MHL","2010","WPR","","72","71.76000","","",""
"WHS9_96","MRT","2010","AFR","","41","41.43000","","",""
"WHS9_96","MUS","2010","AFR","","42","41.84000","","",""
"WHS9_96","MEX","2010","AMR","","78","77.83000","","",""
"WHS9_96","FSM","2010","WPR","","23","22.66000","","",""
"WHS9_96","MCO","2010","EUR","","100","100.00000","","",""
"WHS9_96","MNG","2010","WPR","","62","62.03000","","",""
"WHS9_96","MNE","2010","EUR","","61","61.46000","","",""
"WHS9_96","MAR","2010","EMR","","58","58.24000","","",""
"WHS9_96","MOZ","2010","AFR","","38","38.43000","","",""
"WHS9_96","MMR","2010","SEAR","","34","33.65000","","",""
"WHS9_96","NAM","2010","AFR","","38","37.98000","","",""
"WHS9_96","NRU","2010","WPR","","100","100.00000","","",""
"WHS9_96","NPL","2010","SEAR","","19","18.62000","","",""
"WHS9_96","NLD","2010","EUR","","83","82.86000","","",""
"WHS9_96","NZL","2010","WPR","","86","86.20000","","",""
"WHS9_96","NIC","2010","AMR","","57","57.32000","","",""
"WHS9_96","NER","2010","AFR","","17","17.11000","","",""
"WHS9_96","NGA","2010","AFR","","50","49.80000","","",""
"WHS9_96","NIU","2010","WPR","","38","37.54000","","",""
"WHS9_96","NOR","2010","EUR","","79","79.41000","","",""
"WHS9_96","OMN","2010","EMR","","73","73.03000","","",""
"WHS9_96","PAK","2010","EMR","","36","35.90000","","",""
"WHS9_96","PLW","2010","WPR","","83","83.39000","","",""
"WHS9_96","PAN","2010","AMR","","75","74.80000","","",""
"WHS9_96","PNG","2010","WPR","","13","12.53000","","",""
"WHS9_96","PRY","2010","AMR","","61","61.49000","","",""
"WHS9_96","PER","2010","AMR","","77","76.92000","","",""
"WHS9_96","PHL","2010","WPR","","49","48.90000","","",""
"WHS9_96","POL","2010","EUR","","61","60.96000","","",""
"WHS9_96","PRT","2010","EUR","","61","60.70000","","",""
"WHS9_96","QAT","2010","EMR","","96","95.83000","","",""
"WHS9_96","KOR","2010","WPR","","83","82.96000","","",""
"WHS9_96","MDA","2010","EUR","","47","46.95000","","",""
"WHS9_96","ROU","2010","EUR","","57","57.47000","","",""
"WHS9_96","RUS","2010","EUR","","73","73.17000","","",""
"WHS9_96","RWA","2010","AFR","","19","18.85000","","",""
"WHS9_96","KNA","2010","AMR","","32","32.41000","","",""
"WHS9_96","LCA","2010","AMR","","28","27.97000","","",""
"WHS9_96","VCT","2010","AMR","","49","49.33000","","",""
"WHS9_96","WSM","2010","WPR","","20","20.23000","","",""
"WHS9_96","SMR","2010","EUR","","94","94.09000","","",""
"WHS9_96","STP","2010","AFR","","62","62.22000","","",""
"WHS9_96","SAU","2010","EMR","","82","82.07000","","",""
"WHS9_96","SEN","2010","AFR","","42","42.38000","","",""
"WHS9_96","SRB","2010","EUR","","56","56.06000","","",""
"WHS9_96","SYC","2010","AFR","","55","55.32000","","",""
"WHS9_96","SLE","2010","AFR","","38","38.39000","","",""
"WHS9_96","SGP","2010","WPR","","100","100.00000","","",""
"WHS9_96","SVK","2010","EUR","","55","54.97000","","",""
"WHS9_96","SVN","2010","EUR","","50","49.50000","","",""
"WHS9_96","SLB","2010","WPR","","19","18.55000","","",""
"WHS9_96","SOM","2010","EMR","","37","37.45000","","",""
"WHS9_96","ZAF","2010","AFR","","62","61.70000","","",""
"WHS9_96","ESP","2010","EUR","","77","77.40000","","",""
"WHS9_96","LKA","2010","SEAR","","14","14.31000","","",""
"WHS9_96","SDN","2010","EMR","","40","40.10000","","",""
"WHS9_96","SUR","2010","AMR","","69","69.38000","","",""
"WHS9_96","SWZ","2010","AFR","","21","21.37000","","",""
"WHS9_96","SWE","2010","EUR","","85","84.68000","","",""
"WHS9_96","CHE","2010","EUR","","74","73.62000","","",""
"WHS9_96","SYR","2010","EMR","","56","55.74000","","",""
"WHS9_96","TJK","2010","EUR","","26","26.32000","","",""
"WHS9_96","THA","2010","SEAR","","34","33.96000","","",""
"WHS9_96","MKD","2010","EUR","","59","59.31000","","",""
"WHS9_96","TLS","2010","SEAR","","28","28.12000","","",""
"WHS9_96","TGO","2010","AFR","","43","43.44000","","",""
"WHS9_96","TON","2010","WPR","","23","23.43000","","",""
"WHS9_96","TTO","2010","AMR","","14","13.88000","","",""
"WHS9_96","TUN","2010","EMR","","67","67.28000","","",""
"WHS9_96","TUR","2010","EUR","","70","69.65000","","",""
"WHS9_96","TKM","2010","EUR","","50","49.50000","","",""
"WHS9_96","TUV","2010","WPR","","50","50.39000","","",""
"WHS9_96","UGA","2010","AFR","","13","13.30000","","",""
"WHS9_96","UKR","2010","EUR","","69","68.79000","","",""
"WHS9_96","ARE","2010","EMR","","84","84.05000","","",""
"WHS9_96","GBR","2010","EUR","","80","79.64000","","",""
"WHS9_96","TZA","2010","AFR","","26","26.38000","","",""
"WHS9_96","USA","2010","AMR","","82","82.29000","","",""
"WHS9_96","URY","2010","AMR","","92","92.48000","","",""
"WHS9_96","UZB","2010","EUR","","36","36.25000","","",""
"WHS9_96","VUT","2010","WPR","","26","25.56000","","",""
"WHS9_96","VEN","2010","AMR","","93","93.35000","","",""
"WHS9_96","VNM","2010","WPR","","30","30.38000","","",""
"WHS9_96","YEM","2010","EMR","","32","31.80000","","",""
"WHS9_96","ZMB","2010","AFR","","36","35.70000","","",""
"WHS9_96","ZWE","2010","AFR","","38","38.25000","","",""
"WHS9_97","AFG","2010","EMR","","2.7","2.69000","","",""
"WHS9_97","ALB","2010","EUR","","0.4","0.36000","","",""
"WHS9_97","DZA","2010","AFR","","1.5","1.47000","","",""
"WHS9_97","AND","2010","EUR","","1.4","1.41000","","",""
"WHS9_97","AGO","2010","AFR","","2.8","2.80000","","",""
"WHS9_97","ATG","2010","AMR","","1","1.03000","","",""
"WHS9_97","ARG","2010","AMR","","0.9","0.87000","","",""
"WHS9_97","ARM","2010","EUR","","0.2","0.23000","","",""
"WHS9_97","AUS","2010","WPR","","1.7","1.66000","","",""
"WHS9_97","AUT","2010","EUR","","0.3","0.29000","","",""
"WHS9_97","AZE","2010","EUR","","1.3","1.33000","","",""
"WHS9_97","BHS","2010","AMR","","1.3","1.33000","","",""
"WHS9_97","BHR","2010","EMR","","7.6","7.59000","","",""
"WHS9_97","BGD","2010","SEAR","","1.1","1.12000","","",""
"WHS9_97","BRB","2010","AMR","","0.2","0.21000","","",""
"WHS9_97","BLR","2010","EUR","","-0.4","-0.42000","","",""
"WHS9_97","BEL","2010","EUR","","0.5","0.48000","","",""
"WHS9_97","BLZ","2010","AMR","","2","2.02000","","",""
"WHS9_97","BEN","2010","AFR","","2.8","2.84000","","",""
"WHS9_97","BTN","2010","SEAR","","1.7","1.71000","","",""
"WHS9_97","BOL","2010","AMR","","1.6","1.59000","","",""
"WHS9_97","BIH","2010","EUR","","-0.2","-0.20000","","",""
"WHS9_97","BWA","2010","AFR","","1.3","1.27000","","",""
"WHS9_97","BRA","2010","AMR","","0.9","0.88000","","",""
"WHS9_97","BRN","2010","WPR","","1.8","1.79000","","",""
"WHS9_97","BGR","2010","EUR","","-0.6","-0.64000","","",""
"WHS9_97","BFA","2010","AFR","","3","2.98000","","",""
"WHS9_97","BDI","2010","AFR","","2.6","2.56000","","",""
"WHS9_97","KHM","2010","WPR","","1.1","1.14000","","",""
"WHS9_97","CMR","2010","AFR","","2.2","2.19000","","",""
"WHS9_97","CAN","2010","AMR","","1","1.01000","","",""
"WHS9_97","CPV","2010","AFR","","0.9","0.89000","","",""
"WHS9_97","CAF","2010","AFR","","1.9","1.90000","","",""
"WHS9_97","TCD","2010","AFR","","2.6","2.62000","","",""
"WHS9_97","CHL","2010","AMR","","0.9","0.93000","","",""
"WHS9_97","CHN","2010","WPR","","1","1.05000","","",""
"WHS9_97","COL","2010","AMR","","1.4","1.39000","","",""
"WHS9_97","COM","2010","AFR","","2.6","2.62000","","",""
"WHS9_97","COG","2010","AFR","","2.5","2.54000","","",""
"WHS9_97","COK","2010","WPR","","0.7","0.65000","","",""
"WHS9_97","CRI","2010","AMR","","1.5","1.47000","","",""
"WHS9_97","CIV","2010","AFR","","2","1.98000","","",""
"WHS9_97","HRV","2010","EUR","","-0.2","-0.17000","","",""
"WHS9_97","CUB","2010","AMR","","0","-0.04000","","",""
"WHS9_97","CYP","2010","EUR","","1.2","1.20000","","",""
"WHS9_97","CZE","2010","EUR","","0.5","0.51000","","",""
"WHS9_97","PRK","2010","SEAR","","0.4","0.44000","","",""
"WHS9_97","COD","2010","AFR","","2.7","2.71000","","",""
"WHS9_97","DNK","2010","EUR","","0.5","0.46000","","",""
"WHS9_97","DJI","2010","EMR","","1.9","1.89000","","",""
"WHS9_97","DMA","2010","AMR","","-0.2","-0.24000","","",""
"WHS9_97","DOM","2010","AMR","","1.3","1.32000","","",""
"WHS9_97","ECU","2010","AMR","","1.4","1.41000","","",""
"WHS9_97","EGY","2010","EMR","","1.7","1.75000","","",""
"WHS9_97","SLV","2010","AMR","","0.5","0.53000","","",""
"WHS9_97","GNQ","2010","AFR","","2.8","2.79000","","",""
"WHS9_97","ERI","2010","AFR","","3","3.01000","","",""
"WHS9_97","EST","2010","EUR","","0","-0.04000","","",""
"WHS9_97","ETH","2010","AFR","","2.1","2.15000","","",""
"WHS9_97","FJI","2010","WPR","","1","0.97000","","",""
"WHS9_97","FIN","2010","EUR","","0.4","0.43000","","",""
"WHS9_97","FRA","2010","EUR","","0.5","0.55000","","",""
"WHS9_97","GAB","2010","AFR","","1.9","1.87000","","",""
"WHS9_97","GMB","2010","AFR","","2.7","2.74000","","",""
"WHS9_97","GEO","2010","EUR","","-0.5","-0.49000","","",""
"WHS9_97","DEU","2010","EUR","","-0.1","-0.12000","","",""
"WHS9_97","GHA","2010","AFR","","2.4","2.35000","","",""
"WHS9_97","GRC","2010","EUR","","0.3","0.29000","","",""
"WHS9_97","GRD","2010","AMR","","0.4","0.37000","","",""
"WHS9_97","GTM","2010","AMR","","2.5","2.50000","","",""
"WHS9_97","GIN","2010","AFR","","2.2","2.23000","","",""
"WHS9_97","GNB","2010","AFR","","2.1","2.07000","","",""
"WHS9_97","GUY","2010","AMR","","0.2","0.20000","","",""
"WHS9_97","HTI","2010","AMR","","1.3","1.30000","","",""
"WHS9_97","HND","2010","AMR","","2","2.00000","","",""
"WHS9_97","HUN","2010","EUR","","-0.2","-0.19000","","",""
"WHS9_97","ISL","2010","EUR","","1.4","1.45000","","",""
"WHS9_97","IND","2010","SEAR","","1.4","1.39000","","",""
"WHS9_97","IDN","2010","SEAR","","1","1.03000","","",""
"WHS9_97","IRN","2010","EMR","","1.1","1.14000","","",""
"WHS9_97","IRQ","2010","EMR","","3","3.04000","","",""
"WHS9_97","IRL","2010","EUR","","1.3","1.30000","","",""
"WHS9_97","ISR","2010","EUR","","2.1","2.15000","","",""
"WHS9_97","ITA","2010","EUR","","0.5","0.50000","","",""
"WHS9_97","JAM","2010","AMR","","0.4","0.38000","","",""
"WHS9_97","JPN","2010","WPR","","0","-0.01000","","",""
"WHS9_97","JOR","2010","EMR","","2.6","2.65000","","",""
"WHS9_97","KAZ","2010","EUR","","1.2","1.16000","","",""
"WHS9_97","KEN","2010","AFR","","2.6","2.63000","","",""
"WHS9_97","KIR","2010","WPR","","1.5","1.54000","","",""
"WHS9_97","KWT","2010","EMR","","3.4","3.36000","","",""
"WHS9_97","KGZ","2010","EUR","","1.2","1.19000","","",""
"WHS9_97","LAO","2010","WPR","","1.4","1.44000","","",""
"WHS9_97","LVA","2010","EUR","","-0.4","-0.41000","","",""
"WHS9_97","LBN","2010","EMR","","0.7","0.73000","","",""
"WHS9_97","LSO","2010","AFR","","1","1.02000","","",""
"WHS9_97","LBR","2010","AFR","","4","4.04000","","",""
"WHS9_97","LBY","2010","EMR","","1.5","1.47000","","",""
"WHS9_97","LTU","2010","EUR","","-0.5","-0.52000","","",""
"WHS9_97","LUX","2010","EUR","","2","1.95000","","",""
"WHS9_97","MDG","2010","AFR","","2.9","2.89000","","",""
"WHS9_97","MWI","2010","AFR","","3.1","3.13000","","",""
"WHS9_97","MYS","2010","WPR","","1.6","1.60000","","",""
"WHS9_97","MDV","2010","SEAR","","1.3","1.32000","","",""
"WHS9_97","MLI","2010","AFR","","3","3.04000","","",""
"WHS9_97","MLT","2010","EUR","","0.3","0.31000","","",""
"WHS9_97","MHL","2010","WPR","","1.2","1.20000","","",""
"WHS9_97","MRT","2010","AFR","","2.4","2.40000","","",""
"WHS9_97","MUS","2010","AFR","","0.6","0.58000","","",""
"WHS9_97","MEX","2010","AMR","","1.2","1.23000","","",""
"WHS9_97","FSM","2010","WPR","","0.3","0.35000","","",""
"WHS9_97","MCO","2010","EUR","","0.1","0.08000","","",""
"WHS9_97","MNG","2010","WPR","","1.6","1.62000","","",""
"WHS9_97","MNE","2010","EUR","","0.2","0.17000","","",""
"WHS9_97","MAR","2010","EMR","","1","1.00000","","",""
"WHS9_97","MOZ","2010","AFR","","2.3","2.30000","","",""
"WHS9_97","MMR","2010","SEAR","","0.8","0.76000","","",""
"WHS9_97","NAM","2010","AFR","","1.8","1.82000","","",""
"WHS9_97","NRU","2010","WPR","","0.4","0.42000","","",""
"WHS9_97","NPL","2010","SEAR","","1.8","1.77000","","",""
"WHS9_97","NLD","2010","EUR","","0.3","0.32000","","",""
"WHS9_97","NZL","2010","WPR","","1","1.05000","","",""
"WHS9_97","NIC","2010","AMR","","1.4","1.36000","","",""
"WHS9_97","NER","2010","AFR","","3.5","3.54000","","",""
"WHS9_97","NGA","2010","AFR","","2.5","2.52000","","",""
"WHS9_97","NIU","2010","WPR","","-2.9","-2.89000","","",""
"WHS9_97","NOR","2010","EUR","","1","1.01000","","",""
"WHS9_97","OMN","2010","EMR","","2.6","2.56000","","",""
"WHS9_97","PAK","2010","EMR","","1.8","1.80000","","",""
"WHS9_97","PLW","2010","WPR","","0.6","0.62000","","",""
"WHS9_97","PAN","2010","AMR","","1.6","1.57000","","",""
"WHS9_97","PNG","2010","WPR","","2.3","2.28000","","",""
"WHS9_97","PRY","2010","AMR","","1.8","1.76000","","",""
"WHS9_97","PER","2010","AMR","","1.1","1.08000","","",""
"WHS9_97","PHL","2010","WPR","","1.7","1.68000","","",""
"WHS9_97","POL","2010","EUR","","0.1","0.07000","","",""
"WHS9_97","PRT","2010","EUR","","0.2","0.17000","","",""
"WHS9_97","QAT","2010","EMR","","9.6","9.60000","","",""
"WHS9_97","KOR","2010","WPR","","0.5","0.46000","","",""
"WHS9_97","MDA","2010","EUR","","-0.8","-0.84000","","",""
"WHS9_97","ROU","2010","EUR","","-0.2","-0.24000","","",""
"WHS9_97","RUS","2010","EUR","","-0.1","-0.07000","","",""
"WHS9_97","RWA","2010","AFR","","3","2.99000","","",""
"WHS9_97","KNA","2010","AMR","","1.2","1.25000","","",""
"WHS9_97","LCA","2010","AMR","","1","1.04000","","",""
"WHS9_97","VCT","2010","AMR","","0.1","0.06000","","",""
"WHS9_97","WSM","2010","WPR","","0.4","0.37000","","",""
"WHS9_97","SMR","2010","EUR","","0.6","0.56000","","",""
"WHS9_97","STP","2010","AFR","","1.8","1.76000","","",""
"WHS9_97","SAU","2010","EMR","","2.4","2.36000","","",""
"WHS9_97","SEN","2010","AFR","","2.7","2.66000","","",""
"WHS9_97","SRB","2010","EUR","","0","0.05000","","",""
"WHS9_97","SYC","2010","AFR","","0.5","0.51000","","",""
"WHS9_97","SLE","2010","AFR","","2.2","2.21000","","",""
"WHS9_97","SGP","2010","WPR","","2.8","2.81000","","",""
"WHS9_97","SVK","2010","EUR","","0.2","0.19000","","",""
"WHS9_97","SVN","2010","EUR","","0.3","0.28000","","",""
"WHS9_97","SLB","2010","WPR","","2.6","2.64000","","",""
"WHS9_97","SOM","2010","EMR","","2.3","2.29000","","",""
"WHS9_97","ZAF","2010","AFR","","0.8","0.76000","","",""
"WHS9_97","ESP","2010","EUR","","1","0.96000","","",""
"WHS9_97","LKA","2010","SEAR","","0.9","0.92000","","",""
"WHS9_97","SDN","2010","EMR","","2.5","2.50000","","",""
"WHS9_97","SUR","2010","AMR","","0.9","0.91000","","",""
"WHS9_97","SWZ","2010","AFR","","1.5","1.50000","","",""
"WHS9_97","SWE","2010","EUR","","0.7","0.73000","","",""
"WHS9_97","CHE","2010","EUR","","0.6","0.56000","","",""
"WHS9_97","SYR","2010","EMR","","1.8","1.76000","","",""
"WHS9_97","TJK","2010","EUR","","1.4","1.39000","","",""
"WHS9_97","THA","2010","SEAR","","0.6","0.60000","","",""
"WHS9_97","MKD","2010","EUR","","0.2","0.18000","","",""
"WHS9_97","TLS","2010","SEAR","","2.2","2.20000","","",""
"WHS9_97","TGO","2010","AFR","","2.1","2.11000","","",""
"WHS9_97","TON","2010","WPR","","0.5","0.52000","","",""
"WHS9_97","TTO","2010","AMR","","0.4","0.38000","","",""
"WHS9_97","TUN","2010","EMR","","1.1","1.11000","","",""
"WHS9_97","TUR","2010","EUR","","1.3","1.25000","","",""
"WHS9_97","TKM","2010","EUR","","1.2","1.24000","","",""
"WHS9_97","TUV","2010","WPR","","0.2","0.21000","","",""
"WHS9_97","UGA","2010","AFR","","3.2","3.21000","","",""
"WHS9_97","UKR","2010","EUR","","-0.6","-0.59000","","",""
"WHS9_97","ARE","2010","EMR","","7.9","7.93000","","",""
"WHS9_97","GBR","2010","EUR","","0.6","0.62000","","",""
"WHS9_97","TZA","2010","AFR","","3","2.98000","","",""
"WHS9_97","USA","2010","AMR","","0.9","0.87000","","",""
"WHS9_97","URY","2010","AMR","","0.3","0.34000","","",""
"WHS9_97","UZB","2010","EUR","","1.2","1.16000","","",""
"WHS9_97","VUT","2010","WPR","","2.5","2.48000","","",""
"WHS9_97","VEN","2010","AMR","","1.6","1.60000","","",""
"WHS9_97","VNM","2010","WPR","","1.1","1.08000","","",""
"WHS9_97","YEM","2010","EMR","","3.1","3.06000","","",""
"WHS9_97","ZMB","2010","AFR","","2.8","2.83000","","",""
"WHS9_97","ZWE","2010","AFR","","0.8","0.78000","","",""
"WHS9_88","AFG","2010","EMR","","17","16.59000","","",""
"WHS9_88","ALB","2010","EUR","","30","29.98000","","",""
"WHS9_88","DZA","2010","AFR","","26","26.17000","","",""
"WHS9_88","AGO","2010","AFR","","17","16.59000","","",""
"WHS9_88","ARG","2010","AMR","","30","30.36000","","",""
"WHS9_88","ARM","2010","EUR","","32","32.05000","","",""
"WHS9_88","AUS","2010","WPR","","37","36.95000","","","
        (30) Including Christmas Island, Cocos (Keeling) Islands, and Norfolk Island.        
      "
"WHS9_88","AUT","2010","EUR","","42","41.79000","","",""
"WHS9_88","AZE","2010","EUR","","30","29.53000","","","
        (11) Including Nagorno-Karabakh.        
      "
"WHS9_88","BHS","2010","AMR","","31","30.88000","","",""
"WHS9_88","BHR","2010","EMR","","30","30.15000","","",""
"WHS9_88","BGD","2010","SEAR","","24","24.19000","","",""
"WHS9_88","BRB","2010","AMR","","37","37.47000","","",""
"WHS9_88","BLR","2010","EUR","","38","38.26000","","",""
"WHS9_88","BEL","2010","EUR","","41","41.22000","","",""
"WHS9_88","BLZ","2010","AMR","","22","21.80000","","",""
"WHS9_88","BEN","2010","AFR","","18","17.95000","","",""
